entity string,id
concept:geopoliticalorganization:olomouc,17130
concept:stateorprovince:kailua,17131
concept:city:christ,17132
concept:geopoliticallocation:potsdam,17133
concept:radiostation:wcve_tv,17134
concept:hotel:loews_corporation,17135
concept:person:boston,17136
concept:stateorprovince:_new_york,17137
concept:city:yokohama,17138
concept:terroristorganization:messages,17139
concept:shoppingmall:winter_home,17140
concept:stateorprovince:nh,17141
concept:mldataset:data,17142
concept:profession:construction_projects,17143
concept:city:visalia,17144
concept:visualartmovement:psychologists,17145
concept:city:braunfels,17146
concept:professor:david_dvorak,17147
concept:county:st__thomas,17148
concept:retailstore:express_post,17149
concept:book:utc,17150
concept:sportsteam:anaheim_ducks,17151
concept:website:digg,17152
concept:beverage:dispute,17153
concept:personcanada:roger_smith,17154
concept:company:archer_daniels_midland,17155
concept:clothing:orange_t_shirt,17156
concept:personus:scott_podsednik,17157
concept:newspaper:kima,17158
concept:invertebrate:adult_mosquitoes,17159
concept:company:wkmr,17160
concept:televisionstation:kdlh,17161
concept:sportsteam:augusta_state_jaguars,17162
concept:retailstore:us_express_mail,17163
concept:stadiumoreventvenue:fleet_center,17164
concept:professionalorganization:wildlife_rehabilitation_association,17165
concept:shoppingmall:trumbull,17166
concept:biotechcompany:n3m,17167
concept:website:projects,17168
concept:country:u_s__cities,17169
concept:mlarea:recognition,17170
concept:physicalaction:turn,17171
concept:clothing:long_sleeved_blue_shirt,17172
concept:company:air_berlin,17173
concept:dateliteral:n1950,17174
concept:programminglanguage:values,17175
concept:female:kenneth_lay,17176
concept:jobposition:farmer,17177
concept:city:fort_myers,17178
concept:awardtrophytournament:tv_watch,17179
concept:politicsblog:american_prospect,17180
concept:politicsissue:arts_website,17181
concept:company:wljc_tv,17182
concept:clothing:arms,17183
concept:clothing:floral_dress,17184
concept:musicsong:heartbeat,17185
concept:geopoliticallocation:reunion,17186
concept:sportsteam:uconn,17187
concept:bank:express_mail_international,17188
concept:city:huntington_beach,17189
concept:mammal:chimpanzees,17190
concept:televisionstation:wowt,17191
concept:politicianus:dick_cheney,17192
concept:videogame:artist,17193
concept:stateorprovince:aurora_co,17194
concept:book:buffalo_bill,17195
concept:televisionstation:woio_tv,17196
concept:city:orland_park,17197
concept:mammal:cow,17198
concept:hospital:bay_village,17199
concept:newspaper:spectrum,17200
concept:city:villa,17201
concept:sportsgame:months_last_year,17202
concept:university:lehman_brothers,17203
concept:city:harlan,17204
concept:city:colorado_springs__colorado,17205
concept:geopoliticallocation:split,17206
concept:academicfield:package,17207
concept:musicartist:parachute,17208
concept:aquarium:different_world,17209
concept:company:wunl_tv,17210
concept:clothing:cotton_top,17211
concept:automobilemaker:infiniti,17212
concept:city:nebraska,17213
concept:company:real_rhapsody,17214
concept:city:mililani,17215
concept:country:culture,17216
concept:hotel:dana,17217
concept:sportsteam:anderson_ravens,17218
concept:language:romanian,17219
concept:mammal:exotic_animals,17220
concept:musicalbum:adidas,17221
concept:company:factiva,17222
concept:city:taupo,17223
concept:geopoliticalorganization:north_brabant,17224
concept:date:n1978,17225
concept:invertebrate:slugs,17226
concept:blog:evening_sun,17227
concept:sportsteam:bolts,17228
concept:televisionstation:kfyr,17229
concept:geopoliticalorganization:zimbabwe_government,17230
concept:male:point,17231
concept:invertebrate:dock,17232
concept:sportsteam:former_st___louis_cardinals,17233
concept:person:kibamba_kasereka,17234
concept:jobposition:math,17235
concept:city:daytona_beach,17236
concept:musician:neil_schon,17237
concept:person:integration,17238
concept:county:bossier_city,17239
concept:personus:jorge_de_la_rosa,17240
concept:hotel:morrison,17241
concept:musician:charles_davidson,17242
concept:reptile:new_mexico,17243
concept:university:uc_davis,17244
concept:programminglanguage:standards,17245
concept:geopoliticallocation:huron,17246
concept:televisionstation:ksys,17247
concept:room:upstairs,17248
concept:geopoliticallocation:allier,17249
concept:radiostation:kjud,17250
concept:bodypart:rectum,17251
concept:county:san_francisco_county,17252
concept:journalist:helene_elliott,17253
concept:language:russian_language,17254
concept:city:killeen,17255
concept:stateorprovince:pennsylvania,17256
concept:criminal:post_content,17257
concept:protein:csx,17258
concept:website:infinity_broadcasting,17259
concept:chemical:one_water,17260
concept:animal:mice,17261
concept:country:nepal,17262
concept:terroristorganization:popular_front_for_the_liberation_of_palestine,17263
concept:university:points,17264
concept:sportsteam:timberwolves,17265
concept:retailstore:peebles,17266
concept:website:spirit,17267
concept:clothing:pants_legs,17268
concept:city:northwood,17269
concept:university:siemens_ag,17270
concept:website:twitter___facebook,17271
concept:city:mundelein,17272
concept:personmexico:milka_duno,17273
concept:musicartist:imagination,17274
concept:eventoutcome:manufacturer,17275
concept:city:carmel_valley,17276
concept:personaustralia:plymouth,17277
concept:stateorprovince:palawan,17278
concept:company:nyt,17279
concept:academicfield:management_issues,17280
concept:clothing:navy_suits,17281
concept:professor:neal_morse,17282
concept:ceo:martin_winterkorn,17283
concept:politicianus:john_sheridan,17284
concept:trainstation:position,17285
concept:politicianus:united_states_supreme_court,17286
concept:personus:joel_pineiro,17287
concept:street:spring_lake,17288
concept:traditionalgame:daughters,17289
concept:disease:reflex_sympathetic_dystrophy,17290
concept:city:hesperia,17291
concept:vehicle:auto,17292
concept:journalist:nicholas_d__kristof,17293
concept:clothing:rubber_boots,17294
concept:website:social_security,17295
concept:university:northeastern_university,17296
concept:criminal:web_sites,17297
concept:politicianus:eric_davis,17298
concept:coach:joe_gibbs,17299
concept:clothing:nformal_dress,17300
concept:date:mba,17301
concept:writer:aa,17302
concept:clothing:fit,17303
concept:company:italian_vogue,17304
concept:jobposition:national_guard,17305
concept:athlete:marlon_byrd,17306
concept:politicianus:alan,17307
concept:city:janakpur,17308
concept:scientist:mitch_kapor,17309
concept:female:bill_bryant,17310
concept:biotechcompany:coulter,17311
concept:televisionstation:wthr,17312
concept:website:business_week_magazine,17313
concept:location:league,17314
concept:male:noa,17315
concept:hotel:radisson,17316
concept:personaustralia:federal,17317
concept:radiostation:kjrh,17318
concept:sportsteam:chattanooga_mocs,17319
concept:location:skeleton_coast,17320
concept:male:library,17321
concept:company:world_meteorological_organization,17322
concept:company:wvva_tv,17323
concept:county:claremore,17324
concept:buildingfeature:garden,17325
concept:attraction:staten_island_ferry,17326
concept:coach:canadiens,17327
concept:person:steve_case,17328
concept:buildingfeature:standard,17329
concept:musician:bukka_white,17330
concept:vegetable:fresh_spinach,17331
concept:politicianus:sonny_bono,17332
concept:weatherphenomenon:top,17333
concept:clothing:oxford_shirts,17334
concept:clothing:buckles,17335
concept:company:dominion_resources,17336
concept:person:knights,17337
concept:mlconference:mattress,17338
concept:male:religious_texts,17339
concept:city:leikanger,17340
concept:visualizablescene:freeland,17341
concept:city:panama_city,17342
concept:website:contact_assistant,17343
concept:artery:sinuses,17344
concept:creditunion:west_virginia,17345
concept:city:gli,17346
concept:clothing:chaps,17347
concept:winery:roche,17348
concept:bedroomitem:xp,17349
concept:visualizableattribute:northern_states,17350
concept:mldataset:chargers,17351
concept:city:nipomo,17352
concept:ceo:bob_diamond,17353
concept:company:wmc_tv,17354
concept:geopoliticalorganization:porbandar,17355
concept:city:merriam,17356
concept:visualartist:gers,17357
concept:language:hausa,17358
concept:location:lawrenceburg,17359
concept:clothing:black_clothing,17360
concept:bank:international_priority,17361
concept:geopoliticallocation:framingham,17362
concept:musicsong:introduction,17363
concept:county:bellingham,17364
concept:politicsblog:cnn,17365
concept:visualizablething:alturas,17366
concept:governmentorganization:teaching,17367
concept:sportsteam:ga_tech_yellow_jackets,17368
concept:sportsteam:florida_a_and_m_rattlers,17369
concept:stateorprovince:loir_et_cher,17370
concept:televisionstation:ksce,17371
concept:visualizablething:westerville,17372
concept:stadiumoreventvenue:the_norva,17373
concept:university:pace_university,17374
concept:geopoliticallocation:facts,17375
concept:company:wtbs,17376
concept:geopoliticallocation:northwestern,17377
concept:geopoliticallocation:mauritania,17378
concept:actor:signing,17379
concept:profession:certifications,17380
concept:coach:don_haskins,17381
concept:eventoutcome:new,17382
concept:scientist:paypal,17383
concept:city:official,17384
concept:victim:health_sciences_students,17385
concept:geopoliticalorganization:south_east_asian_countries,17386
concept:person:luiz_furlan,17387
concept:city:vatican_city,17388
concept:hotel:downtown,17389
concept:parlourgame:n25_minutes,17390
concept:stadiumoreventvenue:thomas_wolfe_auditorium,17391
concept:beach:orange_beach,17392
concept:location:deleware,17393
concept:journalist:david_climer,17394
concept:hotel:caribe_hilton,17395
concept:country:mayotte,17396
concept:organization:lego_group,17397
concept:amphibian:isbn,17398
concept:company:wmcn_dt,17399
concept:flooritem:storage_tank,17400
concept:city:law_school,17401
concept:city:la_verne,17402
concept:street:st___lucia,17403
concept:website:netscape_navigator,17404
concept:ceo:calvin_ayre,17405
concept:sportsleague:pro,17406
concept:visualizablething:fair_lawn,17407
concept:fish:tuna,17408
concept:coach:bruce_boudreau,17409
concept:company:ryan_air,17410
concept:organization:parts_unknown,17411
concept:clothing:simple_shirt,17412
concept:race:toulouse,17413
concept:country:latvia,17414
concept:geopoliticallocation:sierra_leone,17415
concept:park:questions,17416
concept:stadiumoreventvenue:neil_simon_theatre,17417
concept:televisionstation:scranton_wilkes_barre,17418
concept:stateorprovince:sikkim,17419
concept:sportsteam:pennsylvania_state_university___wilkes_barre,17420
concept:politicalparty:orissa,17421
concept:website:goog,17422
concept:televisionstation:aspen_public_radio,17423
concept:buildingmaterial:partnerships,17424
concept:clothing:jogging_suit,17425
concept:radiostation:wcfn,17426
concept:sportsteam:tuskegee_golden_tigers,17427
concept:politicsissue:defense,17428
concept:company:finnair,17429
concept:blog:boston_magazine,17430
concept:company:telstra,17431
concept:radiostation:wrbl,17432
concept:company:igoogle,17433
concept:city:amiens,17434
concept:governmentorganization:immunization_branch_texas_department,17435
concept:city:tamarac,17436
concept:clothing:flannel_trousers,17437
concept:jobposition:executive,17438
concept:mldataset:n5,17439
concept:governmentorganization:health_and_human_services,17440
concept:county:galion,17441
concept:sportsteam:st_bonaventure_bonnies,17442
concept:clothing:waist_shorts,17443
concept:professionalorganization:society_of_automotive_engineers,17444
concept:country:gambia,17445
concept:geopoliticallocation:paraguay,17446
concept:clothing:frilly_dresses,17447
concept:website:deal,17448
concept:skiarea:alma_lake,17449
concept:stadiumoreventvenue:progressive_field,17450
concept:politicsblog:hour,17451
concept:retailstore:recorded_delivery,17452
concept:organization:agency_the_department,17453
concept:sportsteam:big_ten_mens_basketball_tournament,17454
concept:skyscraper:london_eye,17455
concept:ethnicgroup:sap_,17456
concept:politicsblog:mcclatchy,17457
concept:ceo:thomas_downs,17458
concept:hallwayitem:pick,17459
concept:clothing:brown_breeches,17460
concept:year:_609,17461
concept:eventoutcome:retreat,17462
concept:landscapefeatures:headquarters,17463
concept:city:fountain_valley,17464
concept:city:district,17465
concept:buildingfeature:insulation,17466
concept:company:time_magazine001,17467
concept:city:north_little_rock,17468
concept:city:signal_hill,17469
concept:date:n1992,17470
concept:stateorprovince:dc,17471
concept:politicianus:senator_barack_obama,17472
concept:county:ho_ho_kus,17473
concept:musicartist:peter_tork,17474
concept:stateorprovince:morning,17475
concept:celebrity:yale_bulldogs,17476
concept:county:student,17477
concept:clothing:neckerchief,17478
concept:celebrity:season,17479
concept:company:comair,17480
concept:geopoliticallocation:paoli,17481
concept:bathroomitem:manufacturers,17482
concept:stateorprovince:l_aquila,17483
concept:room:ranch,17484
concept:company:kwsd_tv,17485
concept:person:sean_lennon,17486
concept:sportsteam:northern_michigan_wildcats,17487
concept:bedroomitem:cruise,17488
concept:terroristorganization:black_widow,17489
concept:company:kamc_tv,17490
concept:politicsblog:advocate,17491
concept:ceo:comparison,17492
concept:geopoliticallocation:new,17493
concept:stadiumoreventvenue:hawkins_field,17494
concept:musicalbum:excalibur,17495
concept:date:november_14,17496
concept:geopoliticalorganization:gansu,17497
concept:musicalbum:gift,17498
concept:clothing:top_hats,17499
concept:politicsblog:d_magazine,17500
